"Name","Time","BenchmarkName","Trial"
"unrolled",11376.0,"gc_bytes",9
"unrolled",12640.0,"gc_bytes",10
"unrolled",13904.0,"gc_bytes",11
"unrolled",15168.0,"gc_bytes",12
"unrolled",16432.0,"gc_bytes",13
"unrolled",17696.0,"gc_bytes",14
"unrolled",18960.0,"gc_bytes",15
"unrolled",20224.0,"gc_bytes",16
"unrolled",21488.0,"gc_bytes",17
"unrolled",22752.0,"gc_bytes",18
"unrolled",24016.0,"gc_bytes",19
"unrolled",25280.0,"gc_bytes",20
"unrolled",26544.0,"gc_bytes",21
"unrolled",27808.0,"gc_bytes",22
"unrolled",29072.0,"gc_bytes",23
"unrolled",30336.0,"gc_bytes",24
"unrolled",31600.0,"gc_bytes",25
"unrolled",32864.0,"gc_bytes",26
"unrolled",34128.0,"gc_bytes",27
"unrolled",35392.0,"gc_bytes",28
"unrolled",36656.0,"gc_bytes",29
"unrolled",37920.0,"gc_bytes",30
"unrolled",39184.0,"gc_bytes",31
"unrolled",40448.0,"gc_bytes",32
"unrolled",41712.0,"gc_bytes",33
"unrolled",42976.0,"gc_bytes",34
"unrolled",44240.0,"gc_bytes",35
"unrolled",45504.0,"gc_bytes",36
"unrolled",46768.0,"gc_bytes",37
"unrolled",48032.0,"gc_bytes",38
"unrolled",49296.0,"gc_bytes",39
"unrolled",50560.0,"gc_bytes",40
"unrolled",51824.0,"gc_bytes",41
"unrolled",53088.0,"gc_bytes",42
"unrolled",54352.0,"gc_bytes",43
"unrolled",55616.0,"gc_bytes",44
"unrolled",56880.0,"gc_bytes",45
"unrolled",58144.0,"gc_bytes",46
"unrolled",59408.0,"gc_bytes",47
"unrolled",60672.0,"gc_bytes",48
"unrolled",61936.0,"gc_bytes",49
"unrolled",63200.0,"gc_bytes",50
"unrolled",64464.0,"gc_bytes",51
"unrolled",65728.0,"gc_bytes",52
"unrolled",66992.0,"gc_bytes",53
"unrolled",68256.0,"gc_bytes",54
"unrolled",69520.0,"gc_bytes",55
"unrolled",70784.0,"gc_bytes",56
"unrolled",72048.0,"gc_bytes",57
"unrolled",73312.0,"gc_bytes",58
"unrolled",74576.0,"gc_bytes",59
"unrolled",75840.0,"gc_bytes",60
"unrolled",77104.0,"gc_bytes",61
"unrolled",78368.0,"gc_bytes",62
"unrolled",79632.0,"gc_bytes",63
"unrolled",80896.0,"gc_bytes",64
"unrolled",82160.0,"gc_bytes",65
"unrolled",83424.0,"gc_bytes",66
"unrolled",84688.0,"gc_bytes",67
"unrolled",85952.0,"gc_bytes",68
"unrolled",87216.0,"gc_bytes",69
"unrolled",88480.0,"gc_bytes",70
"unrolled",89744.0,"gc_bytes",71
"unrolled",91008.0,"gc_bytes",72
"unrolled",92272.0,"gc_bytes",73
"unrolled",93536.0,"gc_bytes",74
"unrolled",94800.0,"gc_bytes",75
"unrolled",96064.0,"gc_bytes",76
"unrolled",97328.0,"gc_bytes",77
"unrolled",98592.0,"gc_bytes",78
"unrolled",99856.0,"gc_bytes",79
"unrolled",101120.0,"gc_bytes",80
"unrolled",102384.0,"gc_bytes",81
"unrolled",103648.0,"gc_bytes",82
"unrolled",104912.0,"gc_bytes",83
"unrolled",106176.0,"gc_bytes",84
"unrolled",107440.0,"gc_bytes",85
"unrolled",108704.0,"gc_bytes",86
"unrolled",109968.0,"gc_bytes",87
"unrolled",111232.0,"gc_bytes",88
"unrolled",112496.0,"gc_bytes",89
"unrolled",113760.0,"gc_bytes",90
"unrolled",115024.0,"gc_bytes",91
"unrolled",116288.0,"gc_bytes",92
"unrolled",117552.0,"gc_bytes",93
"unrolled",118816.0,"gc_bytes",94
"unrolled",120080.0,"gc_bytes",95
"unrolled",121344.0,"gc_bytes",96
"unrolled",122608.0,"gc_bytes",97
"unrolled",123872.0,"gc_bytes",98
"unrolled",125136.0,"gc_bytes",99
"unrolled",126400.0,"gc_bytes",100
"unrolled",17850.0,"time_ns",1
"unrolled",10263.0,"time_ns",2
"unrolled",8925.0,"time_ns",3
"unrolled",9817.0,"time_ns",4
"unrolled",12049.0,"time_ns",5
"unrolled",14280.0,"time_ns",6
"unrolled",16065.0,"time_ns",7
"unrolled",17850.0,"time_ns",8
