"Name","Time","BenchmarkName","Trial"
"unrolled",7.76726e7,"gc_time_ns",31
"unrolled",9.3967799e7,"gc_time_ns",32
"unrolled",8.1932487e7,"gc_time_ns",33
"unrolled",1.1890012e8,"gc_time_ns",34
"unrolled",1.19592705e8,"gc_time_ns",35
"unrolled",1.86793642e8,"gc_time_ns",36
"unrolled",2.66403855e8,"gc_time_ns",37
"unrolled",2.48437016e8,"gc_time_ns",38
"unrolled",3.25513427e8,"gc_time_ns",39
"unrolled",2.9496775e8,"gc_time_ns",40
"unrolled",3.22893065e8,"gc_time_ns",41
"unrolled",3.44418726e8,"gc_time_ns",42
"unrolled",3.68214015e8,"gc_time_ns",43
"unrolled",3.92760789e8,"gc_time_ns",44
"unrolled",4.22004314e8,"gc_time_ns",45
"unrolled",4.46237369e8,"gc_time_ns",46
"unrolled",4.79502489e8,"gc_time_ns",47
"unrolled",5.73789792e8,"gc_time_ns",48
"unrolled",5.89903812e8,"gc_time_ns",49
"unrolled",6.08451228e8,"gc_time_ns",50
"unrolled",0.0,"gc_num_pause",1
"unrolled",0.0,"gc_num_pause",2
"unrolled",0.0,"gc_num_pause",3
"unrolled",0.0,"gc_num_pause",4
"unrolled",0.0,"gc_num_pause",5
"unrolled",0.0,"gc_num_pause",6
"unrolled",1.0,"gc_num_pause",7
"unrolled",0.0,"gc_num_pause",8
"unrolled",1.0,"gc_num_pause",9
"unrolled",1.0,"gc_num_pause",10
"unrolled",1.0,"gc_num_pause",11
"unrolled",1.0,"gc_num_pause",12
"unrolled",3.0,"gc_num_pause",13
"unrolled",4.0,"gc_num_pause",14
"unrolled",4.0,"gc_num_pause",15
"unrolled",4.0,"gc_num_pause",16
"unrolled",6.0,"gc_num_pause",17
"unrolled",7.0,"gc_num_pause",18
"unrolled",8.0,"gc_num_pause",19
"unrolled",9.0,"gc_num_pause",20
"unrolled",11.0,"gc_num_pause",21
"unrolled",13.0,"gc_num_pause",22
"unrolled",15.0,"gc_num_pause",23
"unrolled",17.0,"gc_num_pause",24
"unrolled",19.0,"gc_num_pause",25
"unrolled",21.0,"gc_num_pause",26
"unrolled",25.0,"gc_num_pause",27
"unrolled",27.0,"gc_num_pause",28
"unrolled",30.0,"gc_num_pause",29
"unrolled",34.0,"gc_num_pause",30
"unrolled",38.0,"gc_num_pause",31
"unrolled",42.0,"gc_num_pause",32
"unrolled",45.0,"gc_num_pause",33
"unrolled",49.0,"gc_num_pause",34
"unrolled",54.0,"gc_num_pause",35
"unrolled",58.0,"gc_num_pause",36
"unrolled",66.0,"gc_num_pause",37
"unrolled",70.0,"gc_num_pause",38
"unrolled",76.0,"gc_num_pause",39
"unrolled",82.0,"gc_num_pause",40
"unrolled",89.0,"gc_num_pause",41
"unrolled",97.0,"gc_num_pause",42
"unrolled",99.0,"gc_num_pause",43
"unrolled",108.0,"gc_num_pause",44
"unrolled",117.0,"gc_num_pause",45
"unrolled",120.0,"gc_num_pause",46
"unrolled",132.0,"gc_num_pause",47
"unrolled",145.0,"gc_num_pause",48
"unrolled",148.0,"gc_num_pause",49
"unrolled",164.0,"gc_num_pause",50
"unrolled",0.0,"gc_num_full_sweep",1
"unrolled",0.0,"gc_num_full_sweep",2
"unrolled",0.0,"gc_num_full_sweep",3
"unrolled",0.0,"gc_num_full_sweep",4
"unrolled",0.0,"gc_num_full_sweep",5
"unrolled",0.0,"gc_num_full_sweep",6
"unrolled",0.0,"gc_num_full_sweep",7
"unrolled",0.0,"gc_num_full_sweep",8
"unrolled",0.0,"gc_num_full_sweep",9
"unrolled",0.0,"gc_num_full_sweep",10
"unrolled",0.0,"gc_num_full_sweep",11
"unrolled",0.0,"gc_num_full_sweep",12
"unrolled",0.0,"gc_num_full_sweep",13
"unrolled",0.0,"gc_num_full_sweep",14
"unrolled",0.0,"gc_num_full_sweep",15
"unrolled",0.0,"gc_num_full_sweep",16
"unrolled",0.0,"gc_num_full_sweep",17
"unrolled",0.0,"gc_num_full_sweep",18
"unrolled",0.0,"gc_num_full_sweep",19
"unrolled",1.0,"gc_num_full_sweep",20
"unrolled",0.0,"gc_num_full_sweep",21
"unrolled",0.0,"gc_num_full_sweep",22
"unrolled",0.0,"gc_num_full_sweep",23
"unrolled",0.0,"gc_num_full_sweep",24
"unrolled",0.0,"gc_num_full_sweep",25
"unrolled",0.0,"gc_num_full_sweep",26
"unrolled",0.0,"gc_num_full_sweep",27
"unrolled",0.0,"gc_num_full_sweep",28
"unrolled",0.0,"gc_num_full_sweep",29
"unrolled",0.0,"gc_num_full_sweep",30
"unrolled",0.0,"gc_num_full_sweep",31
"unrolled",0.0,"gc_num_full_sweep",32
"unrolled",0.0,"gc_num_full_sweep",33
"unrolled",0.0,"gc_num_full_sweep",34
"unrolled",0.0,"gc_num_full_sweep",35
"unrolled",0.0,"gc_num_full_sweep",36
"unrolled",0.0,"gc_num_full_sweep",37
"unrolled",0.0,"gc_num_full_sweep",38
"unrolled",1.0,"gc_num_full_sweep",39
"unrolled",0.0,"gc_num_full_sweep",40
"unrolled",0.0,"gc_num_full_sweep",41
"unrolled",0.0,"gc_num_full_sweep",42
"unrolled",0.0,"gc_num_full_sweep",43
"unrolled",0.0,"gc_num_full_sweep",44
"unrolled",0.0,"gc_num_full_sweep",45
"unrolled",0.0,"gc_num_full_sweep",46
"unrolled",0.0,"gc_num_full_sweep",47
"unrolled",1.0,"gc_num_full_sweep",48
"unrolled",0.0,"gc_num_full_sweep",49
"unrolled",0.0,"gc_num_full_sweep",50
